REF_DATE,GEO,North American Industry Classification System (NAICS),VALUE,STATUS,Classification Code for North American Industry Classification System (NAICS)
2005-05,Canada,Local messengers and local delivery [4922],110.8,NA,[4922]
2005-06,Canada,Couriers and messengers [492],110.5,NA,[492]
2005-06,Canada,Couriers [4921],110.3,NA,[4921]
2005-06,Canada,Local messengers and local delivery [4922],111.2,NA,[4922]
2005-07,Canada,Couriers and messengers [492],110.3,NA,[492]
2005-07,Canada,Couriers [4921],110,NA,[4921]
2005-07,Canada,Local messengers and local delivery [4922],111.5,NA,[4922]
2005-08,Canada,Couriers and messengers [492],110.9,NA,[492]
2005-08,Canada,Couriers [4921],110.6,NA,[4921]
2005-08,Canada,Local messengers and local delivery [4922],112.3,NA,[4922]
2005-09,Canada,Couriers and messengers [492],112,NA,[492]
2005-09,Canada,Couriers [4921],111.2,NA,[4921]
2005-09,Canada,Local messengers and local delivery [4922],115.1,NA,[4922]
2005-10,Canada,Couriers and messengers [492],113.2,NA,[492]
2005-10,Canada,Couriers [4921],112.7,NA,[4921]
2005-10,Canada,Local messengers and local delivery [4922],115.4,NA,[4922]
2005-11,Canada,Couriers and messengers [492],114.1,NA,[492]
2005-11,Canada,Couriers [4921],113.9,NA,[4921]
2005-11,Canada,Local messengers and local delivery [4922],114.8,NA,[4922]
2005-12,Canada,Couriers and messengers [492],113.4,NA,[492]
2005-12,Canada,Couriers [4921],113.1,NA,[4921]
2005-12,Canada,Local messengers and local delivery [4922],114.7,NA,[4922]
2006-01,Canada,Couriers and messengers [492],116.6,NA,[492]
2006-01,Canada,Couriers [4921],117,NA,[4921]
2006-01,Canada,Local messengers and local delivery [4922],114.9,NA,[4922]
2006-02,Canada,Couriers and messengers [492],117.5,NA,[492]
2006-02,Canada,Couriers [4921],118.1,NA,[4921]
2006-02,Canada,Local messengers and local delivery [4922],114.9,NA,[4922]
2006-03,Canada,Couriers and messengers [492],117.3,NA,[492]
2006-03,Canada,Couriers [4921],118.5,NA,[4921]
2006-03,Canada,Local messengers and local delivery [4922],112.6,NA,[4922]
2006-04,Canada,Couriers and messengers [492],117.3,NA,[492]
2006-04,Canada,Couriers [4921],118.3,NA,[4921]
2006-04,Canada,Local messengers and local delivery [4922],113.6,NA,[4922]
2006-05,Canada,Couriers and messengers [492],118.6,NA,[492]
2006-05,Canada,Couriers [4921],119.6,NA,[4921]
2006-05,Canada,Local messengers and local delivery [4922],114.8,NA,[4922]
2006-06,Canada,Couriers and messengers [492],119.7,NA,[492]
2006-06,Canada,Couriers [4921],120.9,NA,[4921]
2006-06,Canada,Local messengers and local delivery [4922],114.9,NA,[4922]
2006-07,Canada,Couriers and messengers [492],120.9,NA,[492]
2006-07,Canada,Couriers [4921],121.8,NA,[4921]
2006-07,Canada,Local messengers and local delivery [4922],117.5,NA,[4922]
2006-08,Canada,Couriers and messengers [492],121,NA,[492]
2006-08,Canada,Couriers [4921],121.9,NA,[4921]
2006-08,Canada,Local messengers and local delivery [4922],117.5,NA,[4922]
2006-09,Canada,Couriers and messengers [492],121.4,NA,[492]
2006-09,Canada,Couriers [4921],122.5,NA,[4921]
2006-09,Canada,Local messengers and local delivery [4922],117,NA,[4922]
2006-10,Canada,Couriers and messengers [492],120.8,NA,[492]
2006-10,Canada,Couriers [4921],121.6,NA,[4921]
2006-10,Canada,Local messengers and local delivery [4922],117.5,NA,[4922]
2006-11,Canada,Couriers and messengers [492],119,NA,[492]
2006-11,Canada,Couriers [4921],119.6,NA,[4921]
2006-11,Canada,Local messengers and local delivery [4922],116.7,NA,[4922]
2006-12,Canada,Couriers and messengers [492],118.8,NA,[492]
2006-12,Canada,Couriers [4921],119.2,NA,[4921]
2006-12,Canada,Local messengers and local delivery [4922],117.1,NA,[4922]
2007-01,Canada,Couriers and messengers [492],122.5,NA,[492]
2007-01,Canada,Couriers [4921],123.8,NA,[4921]
2007-01,Canada,Local messengers and local delivery [4922],117.4,NA,[4922]
2007-02,Canada,Couriers and messengers [492],122.9,NA,[492]
2007-02,Canada,Couriers [4921],124.1,NA,[4921]
2007-02,Canada,Local messengers and local delivery [4922],117.9,NA,[4922]
2007-03,Canada,Couriers and messengers [492],122.2,NA,[492]
2007-03,Canada,Couriers [4921],123.2,NA,[4921]
2007-03,Canada,Local messengers and local delivery [4922],118.4,NA,[4922]
2007-04,Canada,Couriers and messengers [492],123.4,NA,[492]
2007-04,Canada,Couriers [4921],124.3,NA,[4921]
2007-04,Canada,Local messengers and local delivery [4922],119.4,NA,[4922]
2007-05,Canada,Couriers and messengers [492],124.7,NA,[492]
2007-05,Canada,Couriers [4921],125.8,NA,[4921]
2007-05,Canada,Local messengers and local delivery [4922],120.3,NA,[4922]
2007-06,Canada,Couriers and messengers [492],125.6,NA,[492]
2007-06,Canada,Couriers [4921],126.9,NA,[4921]
2007-06,Canada,Local messengers and local delivery [4922],120.6,NA,[4922]
2007-07,Canada,Couriers and messengers [492],125.7,NA,[492]
2007-07,Canada,Couriers [4921],127,NA,[4921]
2007-07,Canada,Local messengers and local delivery [4922],120.2,NA,[4922]
2007-08,Canada,Couriers and messengers [492],125.5,NA,[492]
2007-08,Canada,Couriers [4921],126.9,NA,[4921]
2007-08,Canada,Local messengers and local delivery [4922],120,NA,[4922]
2007-09,Canada,Couriers and messengers [492],125.4,NA,[492]
2007-09,Canada,Couriers [4921],126.9,NA,[4921]
2007-09,Canada,Local messengers and local delivery [4922],119.6,NA,[4922]
2007-10,Canada,Couriers and messengers [492],125.2,NA,[492]
2007-10,Canada,Couriers [4921],126.6,NA,[4921]
2007-10,Canada,Local messengers and local delivery [4922],119.4,NA,[4922]
2007-11,Canada,Couriers and messengers [492],125.8,NA,[492]
2007-11,Canada,Couriers [4921],127.3,NA,[4921]
2007-11,Canada,Local messengers and local delivery [4922],119.6,NA,[4922]
2007-12,Canada,Couriers and messengers [492],126.2,NA,[492]
2007-12,Canada,Couriers [4921],127.7,NA,[4921]
2007-12,Canada,Local messengers and local delivery [4922],119.9,NA,[4922]
2008-01,Canada,Couriers and messengers [492],134.8,NA,[492]
2008-01,Canada,Couriers [4921],138.1,NA,[4921]
2008-01,Canada,Local messengers and local delivery [4922],121.3,NA,[4922]
2008-02,Canada,Couriers and messengers [492],135,NA,[492]
2008-02,Canada,Couriers [4921],138.2,NA,[4921]
2008-02,Canada,Local messengers and local delivery [4922],122.2,NA,[4922]
2008-03,Canada,Couriers and messengers [492],135,NA,[492]
2008-03,Canada,Couriers [4921],138,NA,[4921]
2008-03,Canada,Local messengers and local delivery [4922],123,NA,[4922]
2008-04,Canada,Couriers and messengers [492],136.5,NA,[492]
2008-04,Canada,Couriers [4921],138.8,NA,[4921]
2008-04,Canada,Local messengers and local delivery [4922],127,NA,[4922]
2008-05,Canada,Couriers and messengers [492],139.8,NA,[492]
2008-05,Canada,Couriers [4921],142.6,NA,[4921]
2008-05,Canada,Local messengers and local delivery [4922],128.9,NA,[4922]
2008-06,Canada,Couriers and messengers [492],142.7,NA,[492]
2008-06,Canada,Couriers [4921],145.4,NA,[4921]
2008-06,Canada,Local messengers and local delivery [4922],132.2,NA,[4922]
2008-07,Canada,Couriers and messengers [492],145.5,NA,[492]
2008-07,Canada,Couriers [4921],148.6,NA,[4921]
2008-07,Canada,Local messengers and local delivery [4922],133.2,NA,[4922]
2008-08,Canada,Couriers and messengers [492],147,NA,[492]
2008-08,Canada,Couriers [4921],150.5,NA,[4921]
2008-08,Canada,Local messengers and local delivery [4922],132.8,NA,[4922]
2008-09,Canada,Couriers and messengers [492],146.6,NA,[492]
2008-09,Canada,Couriers [4921],150.2,NA,[4921]
2008-09,Canada,Local messengers and local delivery [4922],132.2,NA,[4922]
2008-10,Canada,Couriers and messengers [492],143.9,NA,[492]
2008-10,Canada,Couriers [4921],147.2,NA,[4921]
2008-10,Canada,Local messengers and local delivery [4922],130.5,NA,[4922]
2008-11,Canada,Couriers and messengers [492],142.4,NA,[492]
2008-11,Canada,Couriers [4921],146,NA,[4921]
2008-11,Canada,Local messengers and local delivery [4922],127.6,NA,[4922]
2008-12,Canada,Couriers and messengers [492],135.7,NA,[492]
2008-12,Canada,Couriers [4921],138.3,NA,[4921]
2008-12,Canada,Local messengers and local delivery [4922],125,NA,[4922]
2009-01,Canada,Couriers and messengers [492],139.8,NA,[492]
2009-01,Canada,Couriers [4921],144.5,NA,[4921]
2009-01,Canada,Local messengers and local delivery [4922],120.6,NA,[4922]
2009-02,Canada,Couriers and messengers [492],134.9,NA,[492]
2009-02,Canada,Couriers [4921],138.4,NA,[4921]
2009-02,Canada,Local messengers and local delivery [4922],120.9,NA,[4922]
2009-03,Canada,Couriers and messengers [492],136.7,NA,[492]
2009-03,Canada,Couriers [4921],140.5,NA,[4921]
2009-03,Canada,Local messengers and local delivery [4922],121.5,NA,[4922]
2009-04,Canada,Couriers and messengers [492],136,NA,[492]
2009-04,Canada,Couriers [4921],139.7,NA,[4921]
2009-04,Canada,Local messengers and local delivery [4922],121.2,NA,[4922]
2009-05,Canada,Couriers and messengers [492],136.2,NA,[492]
2009-05,Canada,Couriers [4921],140,NA,[4921]
2009-05,Canada,Local messengers and local delivery [4922],121,NA,[4922]
2009-06,Canada,Couriers and messengers [492],137.3,NA,[492]
2009-06,Canada,Couriers [4921],141,NA,[4921]
2009-06,Canada,Local messengers and local delivery [4922],122.4,NA,[4922]
2009-07,Canada,Couriers and messengers [492],139.1,NA,[492]
2009-07,Canada,Couriers [4921],143.3,NA,[4921]
2009-07,Canada,Local messengers and local delivery [4922],122.4,NA,[4922]
2009-08,Canada,Couriers and messengers [492],140.1,NA,[492]
2009-08,Canada,Couriers [4921],144.6,NA,[4921]
2009-08,Canada,Local messengers and local delivery [4922],122.2,NA,[4922]
2009-09,Canada,Couriers and messengers [492],139.9,NA,[492]
2009-09,Canada,Couriers [4921],144.2,NA,[4921]
2009-09,Canada,Local messengers and local delivery [4922],122.7,NA,[4922]
2009-10,Canada,Couriers and messengers [492],140.5,NA,[492]
2009-10,Canada,Couriers [4921],145.1,NA,[4921]
2009-10,Canada,Local messengers and local delivery [4922],122.3,NA,[4922]
2009-11,Canada,Couriers and messengers [492],139.6,NA,[492]
2009-11,Canada,Couriers [4921],143.8,NA,[4921]
2009-11,Canada,Local messengers and local delivery [4922],122.6,NA,[4922]
2009-12,Canada,Couriers and messengers [492],141,NA,[492]
2009-12,Canada,Couriers [4921],145.6,NA,[4921]
2009-12,Canada,Local messengers and local delivery [4922],122.4,NA,[4922]
2010-01,Canada,Couriers and messengers [492],140.9,NA,[492]
2010-01,Canada,Couriers [4921],145.8,NA,[4921]
2010-01,Canada,Local messengers and local delivery [4922],121.2,NA,[4922]
2010-02,Canada,Couriers and messengers [492],140.9,NA,[492]
2010-02,Canada,Couriers [4921],145.7,NA,[4921]
2010-02,Canada,Local messengers and local delivery [4922],121.5,NA,[4922]
2010-03,Canada,Couriers and messengers [492],141.5,NA,[492]
2010-03,Canada,Couriers [4921],146.3,NA,[4921]
2010-03,Canada,Local messengers and local delivery [4922],121.9,NA,[4922]
2010-04,Canada,Couriers and messengers [492],141.7,NA,[492]
2010-04,Canada,Couriers [4921],146.7,NA,[4921]
2010-04,Canada,Local messengers and local delivery [4922],121.8,NA,[4922]
2010-05,Canada,Couriers and messengers [492],143.1,NA,[492]
2010-05,Canada,Couriers [4921],148.4,NA,[4921]
2010-05,Canada,Local messengers and local delivery [4922],122.1,NA,[4922]
2010-06,Canada,Couriers and messengers [492],143.8,NA,[492]
2010-06,Canada,Couriers [4921],149.3,NA,[4921]
2010-06,Canada,Local messengers and local delivery [4922],121.9,NA,[4922]
2010-07,Canada,Couriers and messengers [492],142.7,NA,[492]
2010-07,Canada,Couriers [4921],147.8,NA,[4921]
2010-07,Canada,Local messengers and local delivery [4922],122.3,NA,[4922]
2010-08,Canada,Couriers and messengers [492],142.6,NA,[492]
2010-08,Canada,Couriers [4921],147.6,NA,[4921]
2010-08,Canada,Local messengers and local delivery [4922],122.4,NA,[4922]
2010-09,Canada,Couriers and messengers [492],142.8,NA,[492]
2010-09,Canada,Couriers [4921],147.9,NA,[4921]
2010-09,Canada,Local messengers and local delivery [4922],122.3,NA,[4922]
2010-10,Canada,Couriers and messengers [492],143,NA,[492]
2010-10,Canada,Couriers [4921],148.1,NA,[4921]
2010-10,Canada,Local messengers and local delivery [4922],122.6,NA,[4922]
2010-11,Canada,Couriers and messengers [492],143.4,NA,[492]
2010-11,Canada,Couriers [4921],148.4,NA,[4921]
2010-11,Canada,Local messengers and local delivery [4922],123.3,NA,[4922]
2010-12,Canada,Couriers and messengers [492],144.6,NA,[492]
2010-12,Canada,Couriers [4921],149.8,NA,[4921]
2010-12,Canada,Local messengers and local delivery [4922],123.7,NA,[4922]
2011-01,Canada,Couriers and messengers [492],150.7,NA,[492]
2011-01,Canada,Couriers [4921],157.7,NA,[4921]
2011-01,Canada,Local messengers and local delivery [4922],123.8,NA,[4922]
2011-02,Canada,Couriers and messengers [492],151.9,NA,[492]
2011-02,Canada,Couriers [4921],158.9,NA,[4921]
2011-02,Canada,Local messengers and local delivery [4922],125,NA,[4922]
2011-03,Canada,Couriers and messengers [492],152.8,NA,[492]
2011-03,Canada,Couriers [4921],159.8,NA,[4921]
2011-03,Canada,Local messengers and local delivery [4922],125.8,NA,[4922]
2011-04,Canada,Couriers and messengers [492],154.8,NA,[492]
2011-04,Canada,Couriers [4921],161.6,NA,[4921]
2011-04,Canada,Local messengers and local delivery [4922],128.3,NA,[4922]
2011-05,Canada,Couriers and messengers [492],157,NA,[492]
2011-05,Canada,Couriers [4921],164,NA,[4921]
2011-05,Canada,Local messengers and local delivery [4922],129.8,NA,[4922]
2011-06,Canada,Couriers and messengers [492],158.5,NA,[492]
2011-06,Canada,Couriers [4921],166,NA,[4921]
2011-06,Canada,Local messengers and local delivery [4922],129.7,NA,[4922]
2011-07,Canada,Couriers and messengers [492],157.2,NA,[492]
2011-07,Canada,Couriers [4921],164.7,NA,[4921]
2011-07,Canada,Local messengers and local delivery [4922],128.6,NA,[4922]
2011-08,Canada,Couriers and messengers [492],156.9,NA,[492]
2011-08,Canada,Couriers [4921],164.2,NA,[4921]
2011-08,Canada,Local messengers and local delivery [4922],128.7,NA,[4922]
2011-09,Canada,Couriers and messengers [492],156.3,NA,[492]
2011-09,Canada,Couriers [4921],163.5,NA,[4921]
2011-09,Canada,Local messengers and local delivery [4922],128.7,NA,[4922]
2011-10,Canada,Couriers and messengers [492],155.9,NA,[492]
2011-10,Canada,Couriers [4921],163,NA,[4921]
2011-10,Canada,Local messengers and local delivery [4922],128.5,NA,[4922]
2011-11,Canada,Couriers and messengers [492],155.8,NA,[492]
2011-11,Canada,Couriers [4921],163,NA,[4921]
2011-11,Canada,Local messengers and local delivery [4922],128.3,NA,[4922]
2011-12,Canada,Couriers and messengers [492],155.1,NA,[492]
2011-12,Canada,Couriers [4921],162.3,NA,[4921]
2011-12,Canada,Local messengers and local delivery [4922],127.7,NA,[4922]
2012-01,Canada,Couriers and messengers [492],160.7,NA,[492]
2012-01,Canada,Couriers [4921],168,NA,[4921]
2012-01,Canada,Local messengers and local delivery [4922],132.5,NA,[4922]
2012-02,Canada,Couriers and messengers [492],160,NA,[492]
2012-02,Canada,Couriers [4921],166.9,NA,[4921]
2012-02,Canada,Local messengers and local delivery [4922],133.2,NA,[4922]
2012-03,Canada,Couriers and messengers [492],161.3,NA,[492]
2012-03,Canada,Couriers [4921],168.1,NA,[4921]
2012-03,Canada,Local messengers and local delivery [4922],134.5,NA,[4922]
2012-04,Canada,Couriers and messengers [492],162.3,NA,[492]
2012-04,Canada,Couriers [4921],169.2,NA,[4921]
2012-04,Canada,Local messengers and local delivery [4922],135.4,NA,[4922]
2012-05,Canada,Couriers and messengers [492],163.3,NA,[492]
2012-05,Canada,Couriers [4921],170.4,NA,[4921]
2012-05,Canada,Local messengers and local delivery [4922],135.7,NA,[4922]
2012-06,Canada,Couriers and messengers [492],162.9,NA,[492]
2012-06,Canada,Couriers [4921],170.1,NA,[4921]
2012-06,Canada,Local messengers and local delivery [4922],134.9,NA,[4922]
2012-07,Canada,Couriers and messengers [492],161.3,NA,[492]
2012-07,Canada,Couriers [4921],168.2,NA,[4921]
2012-07,Canada,Local messengers and local delivery [4922],134.3,NA,[4922]
2012-08,Canada,Couriers and messengers [492],160.1,NA,[492]
2012-08,Canada,Couriers [4921],166.7,NA,[4921]
2012-08,Canada,Local messengers and local delivery [4922],134.4,NA,[4922]
2012-09,Canada,Couriers and messengers [492],161.2,NA,[492]
2012-09,Canada,Couriers [4921],167.9,NA,[4921]
2012-09,Canada,Local messengers and local delivery [4922],135.1,NA,[4922]
2012-10,Canada,Couriers and messengers [492],162,NA,[492]
2012-10,Canada,Couriers [4921],168.8,NA,[4921]
2012-10,Canada,Local messengers and local delivery [4922],135.2,NA,[4922]
2012-11,Canada,Couriers and messengers [492],162,NA,[492]
2012-11,Canada,Couriers [4921],169.2,NA,[4921]
2012-11,Canada,Local messengers and local delivery [4922],134.5,NA,[4922]
2012-12,Canada,Couriers and messengers [492],160.9,NA,[492]
2012-12,Canada,Couriers [4921],167.9,NA,[4921]
2012-12,Canada,Local messengers and local delivery [4922],133.7,NA,[4922]
2013-01,Canada,Couriers and messengers [492],164.6,NA,[492]
2013-01,Canada,Couriers [4921],172.8,NA,[4921]
2013-01,Canada,Local messengers and local delivery [4922],133.3,NA,[4922]
2013-02,Canada,Couriers and messengers [492],164.3,NA,[492]
2013-02,Canada,Couriers [4921],172.3,NA,[4921]
2013-02,Canada,Local messengers and local delivery [4922],133.9,NA,[4922]
2013-03,Canada,Couriers and messengers [492],165.7,NA,[492]
2013-03,Canada,Couriers [4921],173.6,NA,[4921]
2013-03,Canada,Local messengers and local delivery [4922],135.3,NA,[4922]
2013-04,Canada,Couriers and messengers [492],167.1,NA,[492]
2013-04,Canada,Couriers [4921],175.5,NA,[4921]
2013-04,Canada,Local messengers and local delivery [4922],135.2,NA,[4922]
2013-05,Canada,Couriers and messengers [492],166.1,NA,[492]
2013-05,Canada,Couriers [4921],174.4,NA,[4921]
2013-05,Canada,Local messengers and local delivery [4922],134.6,NA,[4922]
2013-06,Canada,Couriers and messengers [492],165.6,NA,[492]
2013-06,Canada,Couriers [4921],173.5,NA,[4921]
2013-06,Canada,Local messengers and local delivery [4922],135.1,NA,[4922]
2013-07,Canada,Couriers and messengers [492],165.9,NA,[492]
2013-07,Canada,Couriers [4921],173.9,NA,[4921]
2013-07,Canada,Local messengers and local delivery [4922],135.4,NA,[4922]
2013-08,Canada,Couriers and messengers [492],166.2,NA,[492]
2013-08,Canada,Couriers [4921],174,NA,[4921]
2013-08,Canada,Local messengers and local delivery [4922],136,NA,[4922]
2013-09,Canada,Couriers and messengers [492],166.9,NA,[492]
2013-09,Canada,Couriers [4921],175,NA,[4921]
2013-09,Canada,Local messengers and local delivery [4922],135.8,NA,[4922]
2013-10,Canada,Couriers and messengers [492],167.1,NA,[492]
2013-10,Canada,Couriers [4921],175.4,NA,[4921]
2013-10,Canada,Local messengers and local delivery [4922],135.4,NA,[4922]
2013-11,Canada,Couriers and messengers [492],165.8,NA,[492]
2013-11,Canada,Couriers [4921],174.1,NA,[4921]
2013-11,Canada,Local messengers and local delivery [4922],134.2,NA,[4922]
2013-12,Canada,Couriers and messengers [492],165.5,NA,[492]
2013-12,Canada,Couriers [4921],173.6,NA,[4921]
2013-12,Canada,Local messengers and local delivery [4922],134.2,NA,[4922]
2014-01,Canada,Couriers and messengers [492],168.3,NA,[492]
2014-01,Canada,Couriers [4921],177.1,NA,[4921]
2014-01,Canada,Local messengers and local delivery [4922],135,NA,[4922]
2014-02,Canada,Couriers and messengers [492],169.5,NA,[492]
2014-02,Canada,Couriers [4921],178.7,NA,[4921]
2014-02,Canada,Local messengers and local delivery [4922],135,NA,[4922]
2014-03,Canada,Couriers and messengers [492],171.9,NA,[492]
2014-03,Canada,Couriers [4921],181.6,NA,[4921]
2014-03,Canada,Local messengers and local delivery [4922],135.7,NA,[4922]
2014-04,Canada,Couriers and messengers [492],176.2,NA,[492]
2014-04,Canada,Couriers [4921],186.9,NA,[4921]
2014-04,Canada,Local messengers and local delivery [4922],136.4,NA,[4922]
2014-05,Canada,Couriers and messengers [492],176.5,NA,[492]
2014-05,Canada,Couriers [4921],187,NA,[4921]
2014-05,Canada,Local messengers and local delivery [4922],137.1,NA,[4922]
2014-06,Canada,Couriers and messengers [492],176.9,NA,[492]
2014-06,Canada,Couriers [4921],187.5,NA,[4921]
2014-06,Canada,Local messengers and local delivery [4922],137.4,NA,[4922]
2014-07,Canada,Couriers and messengers [492],176.9,NA,[492]
2014-07,Canada,Couriers [4921],187.4,NA,[4921]
2014-07,Canada,Local messengers and local delivery [4922],137.7,NA,[4922]
2014-08,Canada,Couriers and messengers [492],176.8,NA,[492]
2014-08,Canada,Couriers [4921],187.5,NA,[4921]
2014-08,Canada,Local messengers and local delivery [4922],137.1,NA,[4922]
2014-09,Canada,Couriers and messengers [492],176.5,NA,[492]
2014-09,Canada,Couriers [4921],186.8,NA,[4921]
2014-09,Canada,Local messengers and local delivery [4922],138.1,NA,[4922]
2014-10,Canada,Couriers and messengers [492],176.1,NA,[492]
2014-10,Canada,Couriers [4921],186.4,NA,[4921]
2014-10,Canada,Local messengers and local delivery [4922],137.8,NA,[4922]
2014-11,Canada,Couriers and messengers [492],174.7,NA,[492]
2014-11,Canada,Couriers [4921],185,NA,[4921]
2014-11,Canada,Local messengers and local delivery [4922],136.4,NA,[4922]
2014-12,Canada,Couriers and messengers [492],172.6,NA,[492]
2014-12,Canada,Couriers [4921],182.5,NA,[4921]
2014-12,Canada,Local messengers and local delivery [4922],135.7,NA,[4922]
2015-01,Canada,Couriers and messengers [492],178.4,NA,[492]
2015-01,Canada,Couriers [4921],190.8,NA,[4921]
2015-01,Canada,Local messengers and local delivery [4922],132.9,NA,[4922]
2015-02,Canada,Couriers and messengers [492],175.7,NA,[492]
2015-02,Canada,Couriers [4921],187.3,NA,[4921]
2015-02,Canada,Local messengers and local delivery [4922],132.9,NA,[4922]
2015-03,Canada,Couriers and messengers [492],172,NA,[492]
2015-03,Canada,Couriers [4921],182.8,NA,[4921]
2015-03,Canada,Local messengers and local delivery [4922],132.3,NA,[4922]
